Model,Dataset,Temperature,Question_UUID,Source,Solution_Level_Validity,Solution_Level_Redundancy,Solution_Score_Shepherd
Qwen3-14B,aime,0.1,69,aime,0.474853515625,0.4140625,0.204345703125
Qwen3-14B,aime,0.1,70,aime,0.294189453125,0.421630859375,0.2069091796875
Qwen3-14B,aime,0.1,71,aime,0.200286865234375,0.40673828125,0.102294921875
Qwen3-14B,aime,0.1,72,aime,0.1964111328125,0.421875,0.182373046875
Qwen3-14B,aime,0.1,73,aime,0.3326416015625,0.53466796875,0.22265625
Qwen3-14B,aime,0.1,74,aime,0.167449951171875,0.302001953125,0.515625
Qwen3-14B,aime,0.1,75,aime,0.1913604736328125,0.53076171875,0.127685546875
Qwen3-14B,aime,0.1,76,aime,0.165283203125,0.50537109375,0.39599609375
Qwen3-14B,aime,0.1,77,aime,0.183319091796875,0.469482421875,0.19189453125
Qwen3-14B,aime,0.1,78,aime,0.2117919921875,0.420654296875,0.29736328125
Qwen3-14B,aime,0.1,79,aime,0.19512939453125,0.36328125,0.55078125
Qwen3-14B,aime,0.1,80,aime,0.36737060546875,0.47802734375,0.48046875
Qwen3-14B,aime,0.1,81,aime,0.5389404296875,0.552734375,0.2421875
Qwen3-14B,aime,0.1,82,aime,0.53851318359375,0.281005859375,0.373779296875
Qwen3-14B,aime,0.1,83,aime,0.19012451171875,0.459228515625,0.355712890625
Qwen3-14B,aime,0.1,84,aime,0.21051025390625,0.359375,0.5888671875
Qwen3-14B,aime,0.1,85,aime,0.1009521484375,0.466552734375,0.2509765625
Qwen3-14B,aime,0.1,86,aime,0.16925048828125,0.55419921875,0.338134765625
Qwen3-14B,aime,0.1,87,aime,0.2630615234375,0.449462890625,0.53515625
Qwen3-14B,aime,0.1,88,aime,0.2403564453125,0.366943359375,0.1312255859375
Qwen3-14B,aime,0.1,89,aime,0.654296875,0.56005859375,0.08758544921875
Qwen3-14B,aime,0.2,0,aime,0.20610809326171875,0.32763671875,0.1778564453125
Qwen3-14B,aime,0.2,1,aime,0.41546630859375,0.427978515625,0.449462890625
Qwen3-14B,aime,0.2,2,aime,0.283935546875,0.5517578125,0.11126708984375
Qwen3-14B,aime,0.2,3,aime,0.219329833984375,0.39111328125,0.2783203125
Qwen3-14B,aime,0.2,4,aime,0.3681640625,0.4150390625,0.10089111328125
Qwen3-14B,aime,0.2,5,aime,0.13604736328125,0.55517578125,0.041473388671875
Qwen3-14B,aime,0.2,6,aime,0.138427734375,0.5751953125,0.11920166015625
Qwen3-14B,aime,0.2,7,aime,0.296478271484375,0.46337890625,0.1422119140625
Qwen3-14B,aime,0.2,8,aime,0.135040283203125,0.493408203125,0.1329345703125
Qwen3-14B,aime,0.2,9,aime,0.19854736328125,0.493896484375,0.1365966796875
Qwen3-14B,aime,0.2,10,aime,0.147613525390625,0.4931640625,0.291015625
Qwen3-14B,aime,0.2,11,aime,0.24298095703125,0.344482421875,0.341552734375
Qwen3-14B,aime,0.2,12,aime,0.138916015625,0.5263671875,0.1143798828125
Qwen3-14B,aime,0.2,13,aime,0.19744873046875,0.53173828125,0.08880615234375
Qwen3-14B,aime,0.2,14,aime,0.234466552734375,0.544921875,0.058349609375
Qwen3-14B,aime,0.2,15,aime,0.305328369140625,0.41796875,0.2147216796875
Qwen3-14B,aime,0.2,16,aime,0.246307373046875,0.453369140625,0.27197265625
Qwen3-14B,aime,0.2,17,aime,0.16949462890625,0.5546875,0.08038330078125
Qwen3-14B,aime,0.2,18,aime,0.243896484375,0.54248046875,0.10968017578125
Qwen3-14B,aime,0.2,19,aime,0.4393310546875,0.6630859375,0.32763671875
Qwen3-14B,aime,0.2,20,aime,0.37860107421875,0.493896484375,0.1312255859375
Qwen3-14B,aime,0.2,21,aime,0.1419677734375,0.5654296875,0.31396484375
Qwen3-14B,aime,0.2,22,aime,0.420166015625,0.326416015625,0.546875
Qwen3-14B,aime,0.2,23,aime,0.223419189453125,0.4638671875,0.388671875
Qwen3-14B,aime,0.2,24,aime,0.247039794921875,0.5478515625,0.39599609375
Qwen3-14B,aime,0.2,25,aime,0.5579833984375,0.48193359375,0.1312255859375
Qwen3-14B,aime,0.2,26,aime,0.1030731201171875,0.50830078125,0.2568359375
Qwen3-14B,aime,0.2,27,aime,0.26116943359375,0.388671875,0.4111328125
Qwen3-14B,aime,0.2,28,aime,0.319671630859375,0.391845703125,0.51171875
Qwen3-14B,aime,0.2,29,aime,0.373504638671875,0.50634765625,0.1895751953125
Qwen3-14B,aime,0.2,30,aime,0.36212158203125,0.5556640625,0.07366943359375
Qwen3-14B,aime,0.2,31,aime,0.20660400390625,0.427734375,0.294189453125
Qwen3-14B,aime,0.2,32,aime,0.180816650390625,0.37158203125,0.05108642578125
Qwen3-14B,aime,0.2,33,aime,0.0911407470703125,0.58935546875,0.158203125
Qwen3-14B,aime,0.2,34,aime,0.2237548828125,0.37744140625,0.19677734375
Qwen3-14B,aime,0.2,35,aime,0.3853759765625,0.413818359375,0.1461181640625
Qwen3-14B,aime,0.2,36,aime,0.265869140625,0.52294921875,0.1441650390625
Qwen3-14B,aime,0.2,37,aime,0.316131591796875,0.463134765625,0.2147216796875
Qwen3-14B,aime,0.2,38,aime,0.16767120361328125,0.305419921875,0.175537109375
Qwen3-14B,aime,0.2,39,aime,0.158843994140625,0.468994140625,0.105224609375
Qwen3-14B,aime,0.2,40,aime,0.0904693603515625,0.51513671875,0.0850830078125
Qwen3-14B,aime,0.2,41,aime,0.28741455078125,0.5029296875,0.262939453125
Qwen3-14B,aime,0.2,42,aime,0.234375,0.340576171875,0.34521484375
Qwen3-14B,aime,0.2,43,aime,0.28778076171875,0.5849609375,0.048858642578125
Qwen3-14B,aime,0.2,44,aime,0.0,0.0,0.42626953125
Qwen3-14B,aime,0.2,45,aime,0.24212646484375,0.337646484375,0.19677734375
Qwen3-14B,aime,0.2,46,aime,0.54833984375,0.525390625,0.20947265625
Qwen3-14B,aime,0.2,47,aime,0.2147216796875,0.51318359375,0.0526123046875
Qwen3-14B,aime,0.2,48,aime,0.14495849609375,0.63427734375,0.10968017578125
Qwen3-14B,aime,0.2,49,aime,0.230560302734375,0.66357421875,0.06561279296875
Qwen3-14B,aime,0.2,50,aime,0.45550537109375,0.5205078125,0.0966796875
Qwen3-14B,aime,0.2,51,aime,0.0899200439453125,0.4609375,0.1143798828125
Qwen3-14B,aime,0.2,52,aime,0.3336181640625,0.378662109375,0.0526123046875
Qwen3-14B,aime,0.2,53,aime,0.133453369140625,0.6416015625,0.1422119140625
Qwen3-14B,aime,0.2,54,aime,0.1514892578125,0.485595703125,0.1800537109375
Qwen3-14B,aime,0.2,55,aime,0.24505615234375,0.64794921875,0.0994873046875
Qwen3-14B,aime,0.2,56,aime,0.5716552734375,0.5107421875,0.287841796875
Qwen3-14B,aime,0.2,57,aime,0.37841796875,0.4521484375,0.07159423828125
Qwen3-14B,aime,0.2,58,aime,0.17669677734375,0.489990234375,0.34521484375
Qwen3-14B,aime,0.2,59,aime,0.30096435546875,0.5244140625,0.10821533203125
Qwen3-14B,aime,0.2,60,aime,0.44024658203125,0.3564453125,0.445556640625
Qwen3-14B,aime,0.2,61,aime,0.105804443359375,0.490966796875,0.1688232421875
Qwen3-14B,aime,0.2,62,aime,0.274169921875,0.51123046875,0.265869140625
Qwen3-14B,aime,0.2,63,aime,0.42230224609375,0.55712890625,0.515625
Qwen3-14B,aime,0.2,64,aime,0.291748046875,0.54833984375,0.437744140625
Qwen3-14B,aime,0.2,65,aime,0.215240478515625,0.34814453125,0.275146484375
Qwen3-14B,aime,0.2,66,aime,0.205810546875,0.443603515625,0.33447265625
Qwen3-14B,aime,0.2,67,aime,0.20062255859375,0.6240234375,0.182373046875
Qwen3-14B,aime,0.2,68,aime,0.241241455078125,0.31689453125,0.26904296875
Qwen3-14B,aime,0.2,69,aime,0.18780517578125,0.51171875,0.175537109375
Qwen3-14B,aime,0.2,70,aime,0.18280029296875,0.400146484375,0.294189453125
Qwen3-14B,aime,0.2,71,aime,0.3541107177734375,0.405029296875,0.070556640625
Qwen3-14B,aime,0.2,72,aime,0.2373046875,0.57421875,0.06854248046875
Qwen3-14B,aime,0.2,73,aime,0.1793212890625,0.442626953125,0.12249755859375
Qwen3-14B,aime,0.2,74,aime,0.2470703125,0.46533203125,0.307373046875
Qwen3-14B,aime,0.2,75,aime,0.39788818359375,0.708984375,0.09136962890625
Qwen3-14B,aime,0.2,76,aime,0.24200439453125,0.54931640625,0.437744140625
Qwen3-14B,aime,0.2,77,aime,0.1869964599609375,0.41455078125,0.2337646484375
Qwen3-14B,aime,0.2,78,aime,0.1795196533203125,0.396484375,0.39990234375
Qwen3-14B,aime,0.2,79,aime,0.377685546875,0.3916015625,0.341552734375
Qwen3-14B,aime,0.2,80,aime,0.219970703125,0.477783203125,0.39990234375
Qwen3-14B,aime,0.2,81,aime,0.4139404296875,0.57080078125,0.1993408203125
Qwen3-14B,aime,0.2,82,aime,0.5419921875,0.39892578125,0.22265625
Qwen3-14B,aime,0.2,83,aime,0.14093017578125,0.5205078125,0.2281494140625
Qwen3-14B,aime,0.2,84,aime,0.2044677734375,0.414794921875,0.4765625
Qwen3-14B,aime,0.2,85,aime,0.155487060546875,0.375,0.1710205078125
Qwen3-14B,aime,0.2,86,aime,0.297607421875,0.4052734375,0.22265625
Qwen3-14B,aime,0.2,87,aime,0.228057861328125,0.386474609375,0.5234375
Qwen3-14B,aime,0.2,88,aime,0.1260223388671875,0.5537109375,0.1480712890625
Qwen3-14B,aime,0.2,89,aime,0.1973876953125,0.4169921875,0.09808349609375
Qwen3-14B,aime,0.3,0,aime,0.15387725830078125,0.31640625,0.158203125
Qwen3-14B,aime,0.3,1,aime,0.33343505859375,0.443359375,0.47265625
Qwen3-14B,aime,0.3,2,aime,0.24371337890625,0.5791015625,0.06658935546875
Qwen3-14B,aime,0.3,3,aime,0.38958740234375,0.37451171875,0.56591796875
Qwen3-14B,aime,0.3,4,aime,0.19671630859375,0.61572265625,0.0850830078125
Qwen3-14B,aime,0.3,5,aime,0.24951171875,0.5263671875,0.0966796875
Qwen3-14B,aime,0.3,6,aime,0.14910888671875,0.55126953125,0.154052734375
Qwen3-14B,aime,0.3,7,aime,0.14630126953125,0.392333984375,0.2337646484375
Qwen3-14B,aime,0.3,8,aime,0.1544189453125,0.52685546875,0.1778564453125
Qwen3-14B,aime,0.3,9,aime,0.184844970703125,0.552734375,0.12939453125
Qwen3-14B,aime,0.3,10,aime,0.27923583984375,0.35791015625,0.3310546875
Qwen3-14B,aime,0.3,11,aime,0.267608642578125,0.472412109375,0.11920166015625
Qwen3-14B,aime,0.3,12,aime,0.29571533203125,0.57958984375,0.134765625
Qwen3-14B,aime,0.3,13,aime,0.166778564453125,0.59765625,0.07696533203125
Qwen3-14B,aime,0.3,14,aime,0.224853515625,0.426025390625,0.08270263671875
Qwen3-14B,aime,0.3,15,aime,0.130035400390625,0.333251953125,0.31396484375
Qwen3-14B,aime,0.3,16,aime,0.18280029296875,0.4326171875,0.2568359375
Qwen3-14B,aime,0.3,17,aime,0.182342529296875,0.5576171875,0.07696533203125
Qwen3-14B,aime,0.3,18,aime,0.18377685546875,0.5283203125,0.11279296875
Qwen3-14B,aime,0.3,19,aime,0.38323974609375,0.599609375,0.355712890625
Qwen3-14B,aime,0.3,20,aime,0.2904052734375,0.4423828125,0.1329345703125
Qwen3-14B,aime,0.3,21,aime,0.284881591796875,0.4853515625,0.1441650390625
Qwen3-14B,aime,0.3,22,aime,0.0,0.0,0.2017822265625
Qwen3-14B,aime,0.3,23,aime,0.30535888671875,0.37890625,0.4609375
Qwen3-14B,aime,0.3,24,aime,0.18194580078125,0.474853515625,0.388671875
Qwen3-14B,aime,0.3,25,aime,0.42938232421875,0.135009765625,0.4072265625
Qwen3-14B,aime,0.3,26,aime,0.251434326171875,0.3720703125,0.39990234375
Qwen3-14B,aime,0.3,27,aime,0.4387664794921875,0.450927734375,0.385009765625
Qwen3-14B,aime,0.3,28,aime,0.3282470703125,0.51416015625,0.25390625
Qwen3-14B,aime,0.3,29,aime,0.5633544921875,0.50537109375,0.12249755859375
Qwen3-14B,aime,0.3,30,aime,0.273193359375,0.52734375,0.08270263671875
Qwen3-14B,aime,0.3,31,aime,0.172607421875,0.568359375,0.17333984375
Qwen3-14B,aime,0.3,32,aime,0.22650146484375,0.397216796875,0.05108642578125
Qwen3-14B,aime,0.3,33,aime,0.148590087890625,0.463623046875,0.162353515625
Qwen3-14B,aime,0.3,34,aime,0.1309814453125,0.5087890625,0.204345703125
Qwen3-14B,aime,0.3,35,aime,0.443603515625,0.552734375,0.182373046875
Qwen3-14B,aime,0.3,36,aime,0.10931396484375,0.495849609375,0.1441650390625
Qwen3-14B,aime,0.3,37,aime,0.35638427734375,0.35009765625,0.1943359375
Qwen3-14B,aime,0.3,38,aime,0.2222442626953125,0.415283203125,0.2509765625
Qwen3-14B,aime,0.3,39,aime,0.227020263671875,0.5732421875,0.0850830078125
Qwen3-14B,aime,0.3,40,aime,0.1947021484375,0.5537109375,0.063720703125
Qwen3-14B,aime,0.3,41,aime,0.36175537109375,0.5986328125,0.1871337890625
Qwen3-14B,aime,0.3,42,aime,0.29107666015625,0.316650390625,0.33447265625
Qwen3-14B,aime,0.3,43,aime,0.337646484375,0.49267578125,0.048858642578125
Qwen3-14B,aime,0.3,44,aime,0.0,0.0,0.50390625
Qwen3-14B,aime,0.3,45,aime,0.38885498046875,0.396484375,0.2451171875
Qwen3-14B,aime,0.3,46,aime,0.399658203125,0.57421875,0.48046875
Qwen3-14B,aime,0.3,47,aime,0.2646484375,0.6083984375,0.04742431640625
Qwen3-14B,aime,0.3,48,aime,0.14410400390625,0.69189453125,0.12249755859375
Qwen3-14B,aime,0.3,49,aime,0.16546630859375,0.68798828125,0.204345703125
Qwen3-14B,aime,0.3,50,aime,0.350341796875,0.56396484375,0.11920166015625
Qwen3-14B,aime,0.3,51,aime,0.14837646484375,0.49853515625,0.10968017578125
Qwen3-14B,aime,0.3,52,aime,0.29736328125,0.308837890625,0.0792236328125
Qwen3-14B,aime,0.3,53,aime,0.14080810546875,0.58056640625,0.16455078125
Qwen3-14B,aime,0.3,54,aime,0.365478515625,0.493408203125,0.1710205078125
Qwen3-14B,aime,0.3,55,aime,0.2164306640625,0.572265625,0.1500244140625
Qwen3-14B,aime,0.3,56,aime,0.38311767578125,0.40087890625,0.2147216796875
Qwen3-14B,aime,0.3,57,aime,0.4901123046875,0.6748046875,0.1259765625
Qwen3-14B,aime,0.3,58,aime,0.35052490234375,0.63232421875,0.422607421875
Qwen3-14B,aime,0.3,59,aime,0.2506103515625,0.65234375,0.115966796875
Qwen3-14B,aime,0.3,60,aime,0.478057861328125,0.455078125,0.64404296875
Qwen3-14B,aime,0.3,61,aime,0.16119384765625,0.467041015625,0.265869140625
Qwen3-14B,aime,0.3,62,aime,0.4595947265625,0.58935546875,0.19189453125
Qwen3-14B,aime,0.3,63,aime,0.3853759765625,0.52197265625,0.403564453125
Qwen3-14B,aime,0.3,64,aime,0.4111328125,0.2841796875,0.352294921875
Qwen3-14B,aime,0.3,65,aime,0.2283935546875,0.6083984375,0.248046875
Qwen3-14B,aime,0.3,66,aime,0.15032958984375,0.484619140625,0.303955078125
Qwen3-14B,aime,0.3,67,aime,0.21014404296875,0.478271484375,0.46484375
Qwen3-14B,aime,0.3,68,aime,0.3966064453125,0.2685546875,0.20947265625
Qwen3-14B,aime,0.3,69,aime,0.2492218017578125,0.51953125,0.341552734375
Qwen3-14B,aime,0.3,70,aime,0.2564239501953125,0.56591796875,0.10968017578125
Qwen3-14B,aime,0.3,71,aime,0.364013671875,0.4287109375,0.154052734375
Qwen3-14B,aime,0.3,72,aime,0.25811767578125,0.53173828125,0.1422119140625
Qwen3-14B,aime,0.3,73,aime,0.4267578125,0.453857421875,0.2393798828125
Qwen3-14B,aime,0.3,74,aime,0.0,0.0,0.662109375
Qwen3-14B,aime,0.3,75,aime,0.45123291015625,0.3544921875,0.381103515625
Qwen3-14B,aime,0.3,76,aime,0.171844482421875,0.53955078125,0.11126708984375
Qwen3-14B,aime,0.3,77,aime,0.220550537109375,0.328369140625,0.310791015625
Qwen3-14B,aime,0.3,78,aime,0.28338623046875,0.51025390625,0.3173828125
Qwen3-14B,aime,0.3,79,aime,0.34521484375,0.443359375,0.52734375
Qwen3-14B,aime,0.3,80,aime,0.4132080078125,0.4775390625,0.1422119140625
Qwen3-14B,aime,0.3,81,aime,0.405517578125,0.55322265625,0.12939453125
Qwen3-14B,aime,0.3,82,aime,0.52069091796875,0.39306640625,0.3173828125
Qwen3-14B,aime,0.3,83,aime,0.1578521728515625,0.47265625,0.2281494140625
Qwen3-14B,aime,0.3,84,aime,0.2693939208984375,0.361083984375,0.363037109375
Qwen3-14B,aime,0.3,85,aime,0.174072265625,0.54248046875,0.341552734375
Qwen3-14B,aime,0.3,86,aime,0.36407470703125,0.38671875,0.4072265625
Qwen3-14B,aime,0.3,87,aime,0.49884033203125,0.54736328125,0.381103515625
Qwen3-14B,aime,0.3,88,aime,0.3486328125,0.328369140625,0.1329345703125
Qwen3-14B,aime,0.3,89,aime,0.452880859375,0.487548828125,0.10089111328125
Qwen3-14B,aime,0.4,0,aime,0.1821746826171875,0.432861328125,0.1943359375
Qwen3-14B,aime,0.4,1,aime,0.249359130859375,0.322265625,0.303955078125
Qwen3-14B,aime,0.4,2,aime,0.10009765625,0.62109375,0.10089111328125
Qwen3-14B,aime,0.4,3,aime,0.32513427734375,0.443359375,0.5234375
Qwen3-14B,aime,0.4,4,aime,0.33050537109375,0.56298828125,0.103759765625
Qwen3-14B,aime,0.4,5,aime,0.19219970703125,0.53515625,0.06280517578125
Qwen3-14B,aime,0.4,6,aime,0.22003173828125,0.58837890625,0.1500244140625
Qwen3-14B,aime,0.4,7,aime,0.1945648193359375,0.46630859375,0.1895751953125
Qwen3-14B,aime,0.4,8,aime,0.0458526611328125,0.45849609375,0.27197265625
Qwen3-14B,aime,0.4,9,aime,0.227996826171875,0.4755859375,0.2017822265625
Qwen3-14B,aime,0.4,10,aime,0.152191162109375,0.323974609375,0.236572265625
Qwen3-14B,aime,0.4,11,aime,0.179443359375,0.5341796875,0.17333984375
Qwen3-14B,aime,0.4,12,aime,0.11492919921875,0.5283203125,0.102294921875
Qwen3-14B,aime,0.4,13,aime,0.17218017578125,0.56005859375,0.07696533203125
Qwen3-14B,aime,0.4,14,aime,0.19598388671875,0.498291015625,0.11279296875
Qwen3-14B,aime,0.4,15,aime,0.169189453125,0.360595703125,0.2451171875
Qwen3-14B,aime,0.4,16,aime,0.25604248046875,0.5517578125,0.27197265625
Qwen3-14B,aime,0.4,17,aime,0.210906982421875,0.61083984375,0.0838623046875
Qwen3-14B,aime,0.4,18,aime,0.248779296875,0.61572265625,0.1329345703125
Qwen3-14B,aime,0.4,19,aime,0.365234375,0.66650390625,0.37744140625
Qwen3-14B,aime,0.4,20,aime,0.3134765625,0.486328125,0.2281494140625
Qwen3-14B,aime,0.4,21,aime,0.179931640625,0.4208984375,0.3310546875
Qwen3-14B,aime,0.4,22,aime,0.26287841796875,0.55126953125,0.1993408203125
Qwen3-14B,aime,0.4,23,aime,0.459747314453125,0.3154296875,0.445556640625
Qwen3-14B,aime,0.4,24,aime,0.21826171875,0.6044921875,0.32080078125
Qwen3-14B,aime,0.4,25,aime,0.7381591796875,0.1112060546875,0.182373046875
Qwen3-14B,aime,0.4,26,aime,0.23785400390625,0.3720703125,0.48046875
Qwen3-14B,aime,0.4,27,aime,0.34210205078125,0.4462890625,0.3486328125
Qwen3-14B,aime,0.4,28,aime,0.0,0.0,0.6513671875
Qwen3-14B,aime,0.4,29,aime,0.2059326171875,0.5537109375,0.2451171875
Qwen3-14B,aime,0.4,30,aime,0.37335205078125,0.509765625,0.07476806640625
Qwen3-14B,aime,0.4,31,aime,0.27392578125,0.439697265625,0.30078125
Qwen3-14B,aime,0.4,32,aime,0.16082763671875,0.52880859375,0.049591064453125
Qwen3-14B,aime,0.4,33,aime,0.152984619140625,0.6005859375,0.140380859375
Qwen3-14B,aime,0.4,34,aime,0.2059326171875,0.53759765625,0.1993408203125
Qwen3-14B,aime,0.4,35,aime,0.1964111328125,0.497314453125,0.154052734375
Qwen3-14B,aime,0.4,36,aime,0.169708251953125,0.42626953125,0.138427734375
Qwen3-14B,aime,0.4,37,aime,0.3388671875,0.465576171875,0.2254638671875
Qwen3-14B,aime,0.4,38,aime,0.53717041015625,0.331787109375,0.611328125
Qwen3-14B,aime,0.4,39,aime,0.11932373046875,0.418212890625,0.127685546875
Qwen3-14B,aime,0.4,40,aime,0.0450897216796875,0.5234375,0.0792236328125
Qwen3-14B,aime,0.4,41,aime,0.2911376953125,0.453125,0.1480712890625
Qwen3-14B,aime,0.4,42,aime,0.49261474609375,0.3544921875,0.39599609375
Qwen3-14B,aime,0.4,43,aime,0.3892822265625,0.7001953125,0.08038330078125
Qwen3-14B,aime,0.4,44,aime,0.26092529296875,0.402099609375,0.37744140625
Qwen3-14B,aime,0.4,45,aime,0.35302734375,0.413330078125,0.236572265625
Qwen3-14B,aime,0.4,46,aime,0.2296142578125,0.39501953125,0.310791015625
Qwen3-14B,aime,0.4,47,aime,0.4439697265625,0.56005859375,0.0460205078125
Qwen3-14B,aime,0.4,48,aime,0.114166259765625,0.626953125,0.1175537109375
Qwen3-14B,aime,0.4,49,aime,0.20220947265625,0.5205078125,0.08154296875
Qwen3-14B,aime,0.4,50,aime,0.414306640625,0.59765625,0.1175537109375
Qwen3-14B,aime,0.4,51,aime,0.1417236328125,0.487548828125,0.0994873046875
Qwen3-14B,aime,0.4,52,aime,0.20263671875,0.369140625,0.102294921875
Qwen3-14B,aime,0.4,53,aime,0.1673583984375,0.60400390625,0.1519775390625
