Model,Dataset,Temperature,Question_UUID,Source,Solution_Level_Validity,Solution_Level_Redundancy,Solution_Score_Shepherd
gpt-4o-mini,hybrid_reasoning,0.0,test/precalculus/558.json,math,0.5682936571538448,0.19496114552021027,0.74609375
gpt-4o-mini,hybrid_reasoning,0.0,train/prealgebra/20.json,math,0.34483988396823406,0.1273566484451294,0.6259765625
gpt-4o-mini,hybrid_reasoning,0.0,train/prealgebra/1821.json,math,0.8774167001247406,0.15406611561775208,0.97607421875
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/651.json,math,0.9161322489380836,0.16113844513893127,0.90185546875
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/10.json,math,0.8110564760863781,0.13547562062740326,0.9423828125
gpt-4o-mini,hybrid_reasoning,0.0,test/intermediate_algebra/1737.json,math,0.49940600991249084,0.13658137619495392,0.79052734375
gpt-4o-mini,hybrid_reasoning,0.0,train/intermediate_algebra/1292.json,math,0.6492685824632645,0.31538307666778564,0.7744140625
gpt-4o-mini,hybrid_reasoning,0.0,train/prealgebra/469.json,math,0.7220523953437805,0.17311991751194,0.93994140625
gpt-4o-mini,hybrid_reasoning,0.0,train/precalculus/653.json,math,0.7544519007205963,0.2794138789176941,0.7373046875
gpt-4o-mini,hybrid_reasoning,0.0,test/intermediate_algebra/149.json,math,0.9223681390285492,0.12185081839561462,0.970703125
gpt-4o-mini,hybrid_reasoning,0.0,train/intermediate_algebra/432.json,math,0.5140639655292034,0.3228207230567932,0.72509765625
gpt-4o-mini,hybrid_reasoning,0.0,test/prealgebra/1792.json,math,0.6514588389545679,0.16201114654541016,0.8916015625
gpt-4o-mini,hybrid_reasoning,0.0,train/intermediate_algebra/511.json,math,0.8405768573284149,0.2689444124698639,0.89892578125
gpt-4o-mini,hybrid_reasoning,0.0,test/precalculus/399.json,math,0.5517483688890934,0.2983865439891815,0.66552734375
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/16.json,math,0.746817335486412,0.27625152468681335,0.85986328125
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/467.json,math,0.8315960615873337,0.202276811003685,0.89306640625
gpt-4o-mini,hybrid_reasoning,0.0,train/geometry/378.json,math,0.8482873439788818,0.26719895005226135,0.841796875
gpt-4o-mini,hybrid_reasoning,0.0,train/precalculus/1308.json,math,0.6307873390614986,0.164618581533432,0.740234375
gpt-4o-mini,hybrid_reasoning,0.0,test/geometry/706.json,math,0.4623323306441307,0.5103012919425964,0.60400390625
gpt-4o-mini,hybrid_reasoning,0.0,test/precalculus/478.json,math,0.40841953456401825,0.24868206679821014,0.7490234375
gpt-4o-mini,hybrid_reasoning,0.0,test/counting_and_probability/389.json,math,0.48726367950439453,0.15288276970386505,0.9482421875
gpt-4o-mini,hybrid_reasoning,0.0,test/number_theory/710.json,math,0.8014985881745815,0.2696421444416046,0.80810546875
gpt-4o-mini,hybrid_reasoning,0.0,test/precalculus/383.json,math,0.3643757803365588,0.20167043805122375,0.888671875
gpt-4o-mini,hybrid_reasoning,0.0,test/number_theory/695.json,math,0.5209780111908913,0.3780117332935333,0.84814453125
gpt-4o-mini,hybrid_reasoning,0.0,test/prealgebra/1134.json,math,0.5699322074651718,0.2111572027206421,0.96484375
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/381.json,math,0.8129797875881195,0.3714456558227539,0.751953125
gpt-4o-mini,hybrid_reasoning,0.0,train/prealgebra/377.json,math,0.808042086660862,0.11245571821928024,0.414794921875
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/1176.json,math,0.8047118298709393,0.11102281510829926,0.931640625
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/982.json,math,0.5348804723471403,0.15243291854858398,0.64404296875
gpt-4o-mini,hybrid_reasoning,0.0,test/number_theory/1093.json,math,0.4429302513599396,0.2696489691734314,0.59619140625
gpt-4o-mini,hybrid_reasoning,0.0,train/intermediate_algebra/1584.json,math,0.6143135875463486,0.5860241651535034,0.64794921875
gpt-4o-mini,hybrid_reasoning,0.0,test/geometry/628.json,math,0.3254256211221218,0.4265472888946533,0.49609375
gpt-4o-mini,hybrid_reasoning,0.0,test/intermediate_algebra/1717.json,math,0.6032693386077881,0.43946573138237,0.45703125
gpt-4o-mini,hybrid_reasoning,0.0,test/intermediate_algebra/492.json,math,0.7506052199751139,0.1829696148633957,0.70263671875
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/22.json,math,0.48175879195332527,0.11224078387022018,0.94970703125
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/1622.json,math,0.7879028618335724,0.14401939511299133,0.85400390625
gpt-4o-mini,hybrid_reasoning,0.0,test/intermediate_algebra/342.json,math,0.5164978504180908,0.18697331845760345,0.46875
gpt-4o-mini,hybrid_reasoning,0.0,train/prealgebra/1383.json,math,0.7793431989848614,0.16925518214702606,0.29736328125
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/842.json,math,0.8577583953738213,0.13989628851413727,0.845703125
gpt-4o-mini,hybrid_reasoning,0.0,train/geometry/470.json,math,0.35116827115416527,0.2005223035812378,0.359375
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/655.json,math,0.5753224492073059,0.30748772621154785,0.85205078125
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/1718.json,math,0.9446680191904306,0.059807080775499344,0.9609375
gpt-4o-mini,hybrid_reasoning,0.0,test/number_theory/817.json,math,0.42595861852169037,0.2886798083782196,0.57763671875
gpt-4o-mini,hybrid_reasoning,0.0,train/counting_and_probability/627.json,math,0.302583210170269,0.15715470910072327,0.33447265625
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/604.json,math,0.8335736244916916,0.2622702419757843,0.5546875
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/1255.json,math,0.43151673302054405,0.0896676555275917,0.9716796875
gpt-4o-mini,hybrid_reasoning,0.0,train/prealgebra/1414.json,math,0.7243114411830902,0.21808995306491852,0.73388671875
gpt-4o-mini,hybrid_reasoning,0.0,train/precalculus/278.json,math,0.8089326992630959,0.12533745169639587,0.8759765625
gpt-4o-mini,hybrid_reasoning,0.0,train/counting_and_probability/1100.json,math,0.8218963444232941,0.20409604907035828,0.953125
gpt-4o-mini,hybrid_reasoning,0.0,test/intermediate_algebra/1326.json,math,0.33862176537513733,0.3541259169578552,0.69921875
gpt-4o-mini,hybrid_reasoning,0.0,train/precalculus/453.json,math,0.5326194353401661,0.3530940115451813,0.58154296875
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/2645.json,math,0.6696519404649734,0.09681359678506851,0.96142578125
gpt-4o-mini,hybrid_reasoning,0.0,train/counting_and_probability/101.json,math,0.5884833037853241,0.08151351660490036,0.63330078125
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/2608.json,math,0.8694915026426315,0.13556505739688873,0.96484375
gpt-4o-mini,hybrid_reasoning,0.0,test/intermediate_algebra/1855.json,math,0.6623002216219902,0.38365355134010315,0.418701171875
gpt-4o-mini,hybrid_reasoning,0.0,test/geometry/210.json,math,0.810311533510685,0.19634021818637848,0.87060546875
gpt-4o-mini,hybrid_reasoning,0.0,test/precalculus/1096.json,math,0.824815571308136,0.16880376636981964,0.83740234375
gpt-4o-mini,hybrid_reasoning,0.0,test/prealgebra/356.json,math,0.6192866042256355,0.2020726203918457,0.85595703125
gpt-4o-mini,hybrid_reasoning,0.0,test/counting_and_probability/136.json,math,0.7772371247410774,0.1707049012184143,0.9072265625
gpt-4o-mini,hybrid_reasoning,0.0,test/intermediate_algebra/840.json,math,0.4038121569901705,0.12911295890808105,0.59619140625
gpt-4o-mini,hybrid_reasoning,0.0,train/prealgebra/1338.json,math,0.7772191762924194,0.13275398313999176,0.85400390625
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/1010.json,math,0.13490998279303312,0.3165038526058197,0.51171875
gpt-4o-mini,hybrid_reasoning,0.0,test/geometry/575.json,math,0.49826937168836594,0.13564687967300415,0.310791015625
gpt-4o-mini,hybrid_reasoning,0.0,train/precalculus/698.json,math,0.7506841421127319,0.1613624095916748,0.83740234375
gpt-4o-mini,hybrid_reasoning,0.0,train/counting_and_probability/222.json,math,0.629243291914463,0.2089209258556366,0.57373046875
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/2046.json,math,0.8196608051657677,0.24027790129184723,0.7490234375
gpt-4o-mini,hybrid_reasoning,0.0,train/precalculus/1040.json,math,0.5083909779787064,0.35431697964668274,0.373779296875
gpt-4o-mini,hybrid_reasoning,0.0,test/geometry/677.json,math,0.32103732600808144,0.22353975474834442,0.4609375
gpt-4o-mini,hybrid_reasoning,0.0,train/precalculus/157.json,math,0.3775355704128742,0.2435552030801773,0.58154296875
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/124.json,math,0.3881904110312462,0.17245317995548248,0.70556640625
gpt-4o-mini,hybrid_reasoning,0.0,test/prealgebra/390.json,math,0.7613895982503891,0.16560988128185272,0.87255859375
gpt-4o-mini,hybrid_reasoning,0.0,train/counting_and_probability/702.json,math,0.5351459458470345,0.1351441740989685,0.6826171875
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/1865.json,math,0.9386809021234512,0.19888408482074738,0.94580078125
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/1421.json,math,0.8011714145541191,0.12376036494970322,0.85205078125
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/974.json,math,0.7391834892332554,0.2346564084291458,0.78271484375
gpt-4o-mini,hybrid_reasoning,0.0,train/intermediate_algebra/814.json,math,0.5403037294745445,0.350267618894577,0.5849609375
gpt-4o-mini,hybrid_reasoning,0.0,train/number_theory/908.json,math,0.30734556540846825,0.18672031164169312,0.5078125
gpt-4o-mini,hybrid_reasoning,0.0,train/intermediate_algebra/1888.json,math,0.39282582700252533,0.22130216658115387,0.7373046875
gpt-4o-mini,hybrid_reasoning,0.0,test/precalculus/963.json,math,0.8064665272831917,0.250043660402298,0.67919921875
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/113.json,math,0.8124306797981262,0.17882877588272095,0.85205078125
gpt-4o-mini,hybrid_reasoning,0.0,test/prealgebra/1547.json,math,0.37245549261569977,0.29177674651145935,0.43408203125
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/699.json,math,0.8496086532250047,0.12432058900594711,0.79052734375
gpt-4o-mini,hybrid_reasoning,0.0,train/counting_and_probability/819.json,math,0.5377411842346191,0.16394247114658356,0.53515625
gpt-4o-mini,hybrid_reasoning,0.0,test/prealgebra/970.json,math,0.8864314630627632,0.15534894168376923,0.7373046875
gpt-4o-mini,hybrid_reasoning,0.0,train/intermediate_algebra/772.json,math,0.532499585300684,0.6011152863502502,0.689453125
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/2603.json,math,0.5213872827589512,0.19002868235111237,0.55078125
gpt-4o-mini,hybrid_reasoning,0.0,train/intermediate_algebra/850.json,math,0.5580906569957733,0.1916729211807251,0.72509765625
gpt-4o-mini,hybrid_reasoning,0.0,test/prealgebra/927.json,math,0.7545364201068878,0.20022174715995789,0.7490234375
gpt-4o-mini,hybrid_reasoning,0.0,test/intermediate_algebra/951.json,math,0.5337800979614258,0.20885954797267914,0.5927734375
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/1711.json,math,0.3186431126669049,0.39567598700523376,0.22265625
gpt-4o-mini,hybrid_reasoning,0.0,test/geometry/734.json,math,0.3109275456517935,0.20909899473190308,0.352294921875
gpt-4o-mini,hybrid_reasoning,0.0,train/intermediate_algebra/704.json,math,0.2734077461063862,0.3940669596195221,0.422607421875
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/796.json,math,0.9200991243124008,0.13175059854984283,0.85205078125
gpt-4o-mini,hybrid_reasoning,0.0,train/number_theory/899.json,math,0.6165970042347908,0.16666951775550842,0.74609375
gpt-4o-mini,hybrid_reasoning,0.0,test/prealgebra/1438.json,math,0.8020102828741074,0.2945385277271271,0.5390625
gpt-4o-mini,hybrid_reasoning,0.0,test/prealgebra/432.json,math,0.7656508758664131,0.2545512616634369,0.5888671875
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/2037.json,math,0.9234724789857864,0.0798891931772232,0.85986328125
gpt-4o-mini,hybrid_reasoning,0.0,train/counting_and_probability/448.json,math,0.4545833542943001,0.27576497197151184,0.8916015625
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/2652.json,math,0.3464675135910511,0.1650513857603073,0.49609375
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/895.json,math,0.4555492177605629,0.24634794890880585,0.71875
gpt-4o-mini,hybrid_reasoning,0.0,test/prealgebra/1772.json,math,0.7887149229645729,0.15674364566802979,0.97021484375
gpt-4o-mini,hybrid_reasoning,0.0,train/counting_and_probability/457.json,math,0.6559360548853874,0.14357100427150726,0.71240234375
gpt-4o-mini,hybrid_reasoning,0.0,test/number_theory/905.json,math,0.7941836938261986,0.140726700425148,0.6513671875
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/1098.json,math,0.8923159241676331,0.08166150748729706,0.9423828125
gpt-4o-mini,hybrid_reasoning,0.0,train/geometry/920.json,math,0.3961310349404812,0.11742697656154633,0.56591796875
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/2739.json,math,0.3099936582148075,0.38214531540870667,0.5927734375
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/1836.json,math,0.6471572816371918,0.28146040439605713,0.6298828125
gpt-4o-mini,hybrid_reasoning,0.0,train/geometry/420.json,math,0.6885059475898743,0.16641880571842194,0.45703125
gpt-4o-mini,hybrid_reasoning,0.0,train/prealgebra/1688.json,math,0.633258044719696,0.15239687263965607,0.77734375
gpt-4o-mini,hybrid_reasoning,0.0,train/precalculus/1263.json,math,0.7397824823856354,0.23258495330810547,0.515625
gpt-4o-mini,hybrid_reasoning,0.0,train/number_theory/544.json,math,0.3956385515630245,0.14746351540088654,0.6259765625
gpt-4o-mini,hybrid_reasoning,0.0,train/number_theory/371.json,math,0.5934352353215218,0.1352725774049759,0.90185546875
gpt-4o-mini,hybrid_reasoning,0.0,test/intermediate_algebra/61.json,math,0.5102603398263454,0.3257123529911041,0.68603515625
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/2555.json,math,0.7305197268724442,0.1815357655286789,0.64404296875
gpt-4o-mini,hybrid_reasoning,0.0,train/number_theory/298.json,math,0.42295089550316334,0.33332863450050354,0.71875
gpt-4o-mini,hybrid_reasoning,0.0,test/intermediate_algebra/786.json,math,0.5122459232807159,0.6491033434867859,0.5849609375
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/1924.json,math,0.7809881865978241,0.362192302942276,0.89892578125
gpt-4o-mini,hybrid_reasoning,0.0,train/geometry/625.json,math,0.33978389762341976,0.20395216345787048,0.6298828125
gpt-4o-mini,hybrid_reasoning,0.0,train/intermediate_algebra/1315.json,math,0.12555214017629623,0.3576109707355499,0.66552734375
gpt-4o-mini,hybrid_reasoning,0.0,train/intermediate_algebra/1831.json,math,0.7778578363358974,0.19225548207759857,0.69287109375
gpt-4o-mini,hybrid_reasoning,0.0,test/intermediate_algebra/1291.json,math,0.24224023520946503,0.06279748678207397,0.51953125
gpt-4o-mini,hybrid_reasoning,0.0,test/geometry/24076.json,math,0.2538982182741165,0.23513324558734894,0.310791015625
gpt-4o-mini,hybrid_reasoning,0.0,train/prealgebra/806.json,math,0.7330527678132057,0.25401440262794495,0.4921875
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/2716.json,math,0.4198470413684845,0.1755800098180771,0.69287109375
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/25192.json,math,0.8042394667863846,0.2026841789484024,0.708984375
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/940.json,math,0.14829724840819836,0.2114049792289734,0.69580078125
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/392.json,math,0.3280565235763788,0.3187788724899292,0.4072265625
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/2334.json,math,0.5819254387170076,0.15264177322387695,0.546875
gpt-4o-mini,hybrid_reasoning,0.0,train/intermediate_algebra/1004.json,math,0.3015582896769047,0.29447224736213684,0.56982421875
gpt-4o-mini,hybrid_reasoning,0.0,test/intermediate_algebra/2003.json,math,0.22580756526440382,0.13045147061347961,0.5390625
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/571.json,math,0.7255050335079432,0.18975427746772766,0.615234375
gpt-4o-mini,hybrid_reasoning,0.0,train/intermediate_algebra/1286.json,math,0.13889542408287525,0.3115920126438141,0.43408203125
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/1133.json,math,0.6272566765546799,0.3014526069164276,0.763671875
gpt-4o-mini,hybrid_reasoning,0.0,test/number_theory/20.json,math,0.7347324676811695,0.13201738893985748,0.8671875
gpt-4o-mini,hybrid_reasoning,0.0,test/prealgebra/1594.json,math,0.46659527719020844,0.23537182807922363,0.73095703125
gpt-4o-mini,hybrid_reasoning,0.0,train/prealgebra/333.json,math,0.6133697144687176,0.12320815771818161,0.48828125
gpt-4o-mini,hybrid_reasoning,0.0,test/counting_and_probability/1092.json,math,0.4523781016469002,0.19730320572853088,0.69921875
gpt-4o-mini,hybrid_reasoning,0.0,test/prealgebra/999.json,math,0.5874214577488601,0.13744579255580902,0.7431640625
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/1820.json,math,0.3546369634568691,0.18525676429271698,0.77978515625
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/810.json,math,0.649895928800106,0.5740217566490173,0.77978515625
gpt-4o-mini,hybrid_reasoning,0.0,test/prealgebra/2009.json,math,0.20801007188856602,0.23278431594371796,0.60400390625
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/1419.json,math,0.6345055550336838,0.1360325813293457,0.7373046875
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/2233.json,math,0.6862497180700302,0.1796099990606308,0.91259765625
gpt-4o-mini,hybrid_reasoning,0.0,train/intermediate_algebra/1599.json,math,0.6228329129517078,0.15984806418418884,0.56982421875
gpt-4o-mini,hybrid_reasoning,0.0,train/intermediate_algebra/1409.json,math,0.5461325068026781,0.39599648118019104,0.4765625
gpt-4o-mini,hybrid_reasoning,0.0,test/number_theory/1060.json,math,0.4183645360171795,0.21169696748256683,0.57373046875
gpt-4o-mini,hybrid_reasoning,0.0,train/number_theory/96.json,math,0.6120206266641617,0.1491459757089615,0.68603515625
gpt-4o-mini,hybrid_reasoning,0.0,test/precalculus/814.json,math,0.5590546187013388,0.551915168762207,0.6259765625
gpt-4o-mini,hybrid_reasoning,0.0,test/prealgebra/598.json,math,0.3988519683480263,0.178118035197258,0.88427734375
gpt-4o-mini,hybrid_reasoning,0.0,test/precalculus/926.json,math,0.20787300169467926,0.43239325284957886,0.385009765625
gpt-4o-mini,hybrid_reasoning,0.0,test/prealgebra/1897.json,math,0.7038742005825043,0.2911657989025116,0.9033203125
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/570.json,math,0.12134077772498131,0.24593333899974823,0.2783203125
gpt-4o-mini,hybrid_reasoning,0.0,train/geometry/202.json,math,0.4902703519910574,0.17140935361385345,0.8056640625
gpt-4o-mini,hybrid_reasoning,0.0,test/precalculus/151.json,math,0.7726328521966934,0.13105390965938568,0.6689453125
gpt-4o-mini,hybrid_reasoning,0.0,train/prealgebra/308.json,math,0.3047891901805997,0.10545220971107483,0.8056640625
gpt-4o-mini,hybrid_reasoning,0.0,test/prealgebra/1436.json,math,0.7783891148865223,0.13572140038013458,0.441650390625
gpt-4o-mini,hybrid_reasoning,0.0,train/prealgebra/200.json,math,0.6786776445806026,0.09156288951635361,0.77734375
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/1450.json,math,0.7693358808755875,0.29820773005485535,0.841796875
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/1895.json,math,0.5263570249080658,0.21132931113243103,0.355712890625
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/1286.json,math,0.7271822839975357,0.14580868184566498,0.662109375
gpt-4o-mini,hybrid_reasoning,0.0,train/intermediate_algebra/2087.json,math,0.43238531425595284,0.45361506938934326,0.611328125
gpt-4o-mini,hybrid_reasoning,0.0,train/counting_and_probability/414.json,math,0.6021087020635605,0.18351353704929352,0.56591796875
gpt-4o-mini,hybrid_reasoning,0.0,test/geometry/169.json,math,0.629161886870861,0.137892946600914,0.49609375
gpt-4o-mini,hybrid_reasoning,0.0,train/counting_and_probability/1002.json,math,0.7134750224649906,0.11818983405828476,0.52734375
gpt-4o-mini,hybrid_reasoning,0.0,train/precalculus/775.json,math,0.33417461067438126,0.4409629702568054,0.59619140625
gpt-4o-mini,hybrid_reasoning,0.0,test/intermediate_algebra/1703.json,math,0.47458285838365555,0.2151462882757187,0.5927734375
gpt-4o-mini,hybrid_reasoning,0.0,test/algebra/786.json,math,0.14404840860515833,0.3857894241809845,0.45703125
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/1512.json,math,0.33108981885015965,0.14553025364875793,0.63720703125
gpt-4o-mini,hybrid_reasoning,0.0,train/counting_and_probability/5127.json,math,0.4646712467074394,0.3404892683029175,0.3310546875
gpt-4o-mini,hybrid_reasoning,0.0,train/prealgebra/351.json,math,0.6558037847280502,0.13919539749622345,0.96630859375
gpt-4o-mini,hybrid_reasoning,0.0,train/prealgebra/714.json,math,0.24635634385049343,0.2788015604019165,0.5078125
gpt-4o-mini,hybrid_reasoning,0.0,train/intermediate_algebra/675.json,math,0.5187254399061203,0.3245381712913513,0.58154296875
gpt-4o-mini,hybrid_reasoning,0.0,train/intermediate_algebra/1605.json,math,0.4288908392190933,0.26748713850975037,0.445556640625
gpt-4o-mini,hybrid_reasoning,0.0,train/number_theory/7046.json,math,0.6960422471165657,0.2926400303840637,0.689453125
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/1137.json,math,0.6943249329924583,0.16735243797302246,0.74609375
gpt-4o-mini,hybrid_reasoning,0.0,train/counting_and_probability/5109.json,math,0.10888119786977768,0.22460097074508667,0.3310546875
gpt-4o-mini,hybrid_reasoning,0.0,train/intermediate_algebra/249.json,math,0.6312428787350655,0.5080076456069946,0.60400390625
gpt-4o-mini,hybrid_reasoning,0.0,test/number_theory/1140.json,math,0.678990438580513,0.2233973890542984,0.607421875
gpt-4o-mini,hybrid_reasoning,0.0,train/intermediate_algebra/949.json,math,0.4627466946840286,0.5840610861778259,0.60400390625
gpt-4o-mini,hybrid_reasoning,0.0,test/counting_and_probability/805.json,math,0.6093809083104134,0.22151370346546173,0.546875
gpt-4o-mini,hybrid_reasoning,0.0,train/geometry/6206.json,math,0.27122952975332737,0.192820742726326,0.546875
gpt-4o-mini,hybrid_reasoning,0.0,test/counting_and_probability/930.json,math,0.25062095560133457,0.10083889216184616,0.359375
gpt-4o-mini,hybrid_reasoning,0.0,train/algebra/2339.json,math,0.1774345263838768,0.2925967276096344,0.46484375
gpt-4o-mini,hybrid_reasoning,0.0,train/counting_and_probability/5121.json,math,0.2571900933980942,0.19081087410449982,0.73095703125
gpt-4o-mini,hybrid_reasoning,0.0,test/precalculus/44.json,math,0.17120453715324402,0.40814507007598877,0.51953125
